GUID,FRAME,ANNOTATIONS
cpb-aacip-526-dj58c9s78v,82125,DUPLICATE
cpb-aacip-526-dj58c9s78v,82140,DUPLICATE
cpb-aacip-526-dj58c9s78v,82155,DUPLICATE
cpb-aacip-526-dj58c9s78v,82170,DUPLICATE
cpb-aacip-526-dj58c9s78v,82185,DUPLICATE
cpb-aacip-526-dj58c9s78v,8220,DUPLICATE
cpb-aacip-526-dj58c9s78v,82200,DUPLICATE
cpb-aacip-526-dj58c9s78v,82215,DUPLICATE
cpb-aacip-526-dj58c9s78v,82230,DUPLICATE
cpb-aacip-526-dj58c9s78v,82245,DUPLICATE
cpb-aacip-526-dj58c9s78v,82260,DUPLICATE
cpb-aacip-526-dj58c9s78v,82275,DUPLICATE
cpb-aacip-526-dj58c9s78v,82290,DUPLICATE
cpb-aacip-526-dj58c9s78v,82305,DUPLICATE
cpb-aacip-526-dj58c9s78v,82320,DUPLICATE
cpb-aacip-526-dj58c9s78v,82335,DUPLICATE
cpb-aacip-526-dj58c9s78v,8235,DUPLICATE
cpb-aacip-526-dj58c9s78v,82350,DUPLICATE
cpb-aacip-526-dj58c9s78v,82365,DUPLICATE
cpb-aacip-526-dj58c9s78v,82380,DUPLICATE
cpb-aacip-526-dj58c9s78v,82395,DUPLICATE
cpb-aacip-526-dj58c9s78v,82410,DUPLICATE
cpb-aacip-526-dj58c9s78v,82425,DUPLICATE
cpb-aacip-526-dj58c9s78v,82440,DUPLICATE
cpb-aacip-526-dj58c9s78v,82455,DUPLICATE
cpb-aacip-526-dj58c9s78v,82470,DUPLICATE
cpb-aacip-526-dj58c9s78v,82485,DUPLICATE
cpb-aacip-526-dj58c9s78v,8250,DUPLICATE
cpb-aacip-526-dj58c9s78v,82500,DUPLICATE
cpb-aacip-526-dj58c9s78v,82515,DUPLICATE
cpb-aacip-526-dj58c9s78v,82530,DUPLICATE
cpb-aacip-526-dj58c9s78v,82545,DUPLICATE
cpb-aacip-526-dj58c9s78v,82560,DUPLICATE
cpb-aacip-526-dj58c9s78v,82575,DUPLICATE
cpb-aacip-526-dj58c9s78v,8265,DUPLICATE
cpb-aacip-526-dj58c9s78v,8280,DUPLICATE
cpb-aacip-526-dj58c9s78v,8295,DUPLICATE
cpb-aacip-526-dj58c9s78v,83070,DUPLICATE
cpb-aacip-526-dj58c9s78v,83085,DUPLICATE
cpb-aacip-526-dj58c9s78v,8310,DUPLICATE
cpb-aacip-526-dj58c9s78v,83100,DUPLICATE
cpb-aacip-526-dj58c9s78v,83115,DUPLICATE
cpb-aacip-526-dj58c9s78v,83130,DUPLICATE
cpb-aacip-526-dj58c9s78v,83145,DUPLICATE
cpb-aacip-526-dj58c9s78v,83190,DUPLICATE
cpb-aacip-526-dj58c9s78v,83205,DUPLICATE
cpb-aacip-526-dj58c9s78v,83220,DUPLICATE
cpb-aacip-526-dj58c9s78v,83235,DUPLICATE
cpb-aacip-526-dj58c9s78v,8325,DUPLICATE
cpb-aacip-526-dj58c9s78v,83250,DUPLICATE
cpb-aacip-526-dj58c9s78v,83265,DUPLICATE
cpb-aacip-526-dj58c9s78v,83280,DUPLICATE
cpb-aacip-526-dj58c9s78v,83295,DUPLICATE
cpb-aacip-526-dj58c9s78v,83310,DUPLICATE
cpb-aacip-526-dj58c9s78v,83325,DUPLICATE
cpb-aacip-526-dj58c9s78v,83340,DUPLICATE
cpb-aacip-526-dj58c9s78v,83355,DUPLICATE
cpb-aacip-526-dj58c9s78v,83370,DUPLICATE
cpb-aacip-526-dj58c9s78v,83385,DUPLICATE
cpb-aacip-526-dj58c9s78v,8340,DUPLICATE
cpb-aacip-526-dj58c9s78v,83400,DUPLICATE
cpb-aacip-526-dj58c9s78v,83415,DUPLICATE
cpb-aacip-526-dj58c9s78v,83430,DUPLICATE
cpb-aacip-526-dj58c9s78v,83445,DUPLICATE
cpb-aacip-526-dj58c9s78v,83460,DUPLICATE
cpb-aacip-526-dj58c9s78v,83475,DUPLICATE
cpb-aacip-526-dj58c9s78v,83490,DUPLICATE
cpb-aacip-526-dj58c9s78v,83505,DUPLICATE
cpb-aacip-526-dj58c9s78v,83520,DUPLICATE
cpb-aacip-526-dj58c9s78v,83535,DUPLICATE
cpb-aacip-526-dj58c9s78v,8355,DUPLICATE
cpb-aacip-526-dj58c9s78v,83550,DUPLICATE
cpb-aacip-526-dj58c9s78v,83565,DUPLICATE
cpb-aacip-526-dj58c9s78v,83580,DUPLICATE
cpb-aacip-526-dj58c9s78v,83595,DUPLICATE
cpb-aacip-526-dj58c9s78v,83610,DUPLICATE
cpb-aacip-526-dj58c9s78v,83625,DUPLICATE
cpb-aacip-526-dj58c9s78v,83640,DUPLICATE
cpb-aacip-526-dj58c9s78v,83655,DUPLICATE
cpb-aacip-526-dj58c9s78v,83670,DUPLICATE
cpb-aacip-526-dj58c9s78v,83685,DUPLICATE
cpb-aacip-526-dj58c9s78v,8370,DUPLICATE
cpb-aacip-526-dj58c9s78v,83700,DUPLICATE
cpb-aacip-526-dj58c9s78v,83715,DUPLICATE
cpb-aacip-526-dj58c9s78v,83730,DUPLICATE
cpb-aacip-526-dj58c9s78v,83745,DUPLICATE
cpb-aacip-526-dj58c9s78v,83760,DUPLICATE
cpb-aacip-526-dj58c9s78v,83775,DUPLICATE
cpb-aacip-526-dj58c9s78v,83790,DUPLICATE
cpb-aacip-526-dj58c9s78v,83805,DUPLICATE
cpb-aacip-526-dj58c9s78v,83820,DUPLICATE
cpb-aacip-526-dj58c9s78v,83835,DUPLICATE
cpb-aacip-526-dj58c9s78v,8385,DUPLICATE
cpb-aacip-526-dj58c9s78v,83850,DUPLICATE
cpb-aacip-526-dj58c9s78v,83865,DUPLICATE
cpb-aacip-526-dj58c9s78v,83880,DUPLICATE
cpb-aacip-526-dj58c9s78v,83895,DUPLICATE
cpb-aacip-526-dj58c9s78v,83910,DUPLICATE
cpb-aacip-526-dj58c9s78v,83925,DUPLICATE
cpb-aacip-526-dj58c9s78v,83940,DUPLICATE
cpb-aacip-526-dj58c9s78v,83955,DUPLICATE
cpb-aacip-526-dj58c9s78v,83970,DUPLICATE
cpb-aacip-526-dj58c9s78v,83985,DUPLICATE
cpb-aacip-526-dj58c9s78v,8400,DUPLICATE
cpb-aacip-526-dj58c9s78v,84000,DUPLICATE
cpb-aacip-526-dj58c9s78v,84015,DUPLICATE
cpb-aacip-526-dj58c9s78v,84030,DUPLICATE
cpb-aacip-526-dj58c9s78v,84045,DUPLICATE
cpb-aacip-526-dj58c9s78v,84060,DUPLICATE
cpb-aacip-526-dj58c9s78v,84075,DUPLICATE
cpb-aacip-526-dj58c9s78v,84090,DUPLICATE
cpb-aacip-526-dj58c9s78v,84105,DUPLICATE
cpb-aacip-526-dj58c9s78v,84120,DUPLICATE
cpb-aacip-526-dj58c9s78v,84135,DUPLICATE
cpb-aacip-526-dj58c9s78v,8415,DUPLICATE
cpb-aacip-526-dj58c9s78v,84150,DUPLICATE
cpb-aacip-526-dj58c9s78v,84165,DUPLICATE
cpb-aacip-526-dj58c9s78v,84180,DUPLICATE
cpb-aacip-526-dj58c9s78v,84195,DUPLICATE
cpb-aacip-526-dj58c9s78v,84210,DUPLICATE
cpb-aacip-526-dj58c9s78v,84225,DUPLICATE
cpb-aacip-526-dj58c9s78v,84240,DUPLICATE
cpb-aacip-526-dj58c9s78v,84255,DUPLICATE
cpb-aacip-526-dj58c9s78v,84270,DUPLICATE
cpb-aacip-526-dj58c9s78v,84285,DUPLICATE
cpb-aacip-526-dj58c9s78v,8430,DUPLICATE
cpb-aacip-526-dj58c9s78v,84300,DUPLICATE
cpb-aacip-526-dj58c9s78v,84315,DUPLICATE
cpb-aacip-526-dj58c9s78v,84330,DUPLICATE
cpb-aacip-526-dj58c9s78v,84345,DUPLICATE
cpb-aacip-526-dj58c9s78v,84360,DUPLICATE
cpb-aacip-526-dj58c9s78v,84375,DUPLICATE
cpb-aacip-526-dj58c9s78v,84390,DUPLICATE
cpb-aacip-526-dj58c9s78v,84405,DUPLICATE
cpb-aacip-526-dj58c9s78v,8445,DUPLICATE
cpb-aacip-526-dj58c9s78v,86730,DUPLICATE
cpb-aacip-526-dj58c9s78v,86745,DUPLICATE
cpb-aacip-526-dj58c9s78v,86760,DUPLICATE
cpb-aacip-526-dj58c9s78v,86775,DUPLICATE
cpb-aacip-526-dj58c9s78v,86790,DUPLICATE
cpb-aacip-526-dj58c9s78v,86805,DUPLICATE
cpb-aacip-526-dj58c9s78v,86940,DUPLICATE
cpb-aacip-526-dj58c9s78v,86955,DUPLICATE
cpb-aacip-526-dj58c9s78v,86970,DUPLICATE
cpb-aacip-526-dj58c9s78v,86985,DUPLICATE
cpb-aacip-526-dj58c9s78v,87000,DUPLICATE
cpb-aacip-526-dj58c9s78v,87015,DUPLICATE
cpb-aacip-526-dj58c9s78v,87030,DUPLICATE
cpb-aacip-526-dj58c9s78v,87045,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,10710,no text in image
cpb-aacip-526-3r0pr7nr8r,10725,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,10740,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,10755,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,10770,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,10785,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11250,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11265,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11280,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11295,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11310,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11325,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11340,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11355,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11370,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11385,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11400,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11415,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11430,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11445,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,13980,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,13995,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,14010,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,14025,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,14040,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,14055,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,14070,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,14085,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,49260,",Techical Director,Frank Sparano
,National News Manager,Edward M. Fleming
,Assignment Editor,Rodney Ward"
cpb-aacip-526-3r0pr7nr8r,49275,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,49290,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,49305,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,49320,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,49335,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,49350,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,49365,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53490,no text in image
cpb-aacip-526-3r0pr7nr8r,53505,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53520,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53535,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53550,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53565,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53580,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53595,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53610,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53625,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53640,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53655,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53670,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53685,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53700,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53715,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53730,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53745,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53760,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53775,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53790,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53805,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53820,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53835,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53850,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53865,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53880,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53895,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53910,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53925,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53940,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53955,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53970,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53985,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54000,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54015,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54030,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54045,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54060,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54075,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54090,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54105,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54120,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54135,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54150,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54165,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54180,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54195,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54210,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54225,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54240,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54255,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54270,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54285,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54300,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54315,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54330,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54345,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54360,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54375,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54390,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54405,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54420,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54435,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54450,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54465,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54480,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54495,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54510,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54525,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54540,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54555,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54570,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54585,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54600,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54615,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54630,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54645,DUPLICATE
cpb-aacip-507-736m03zh49,101730,DUPLICATE
cpb-aacip-507-736m03zh49,101745,DUPLICATE
cpb-aacip-507-736m03zh49,101760,DUPLICATE
cpb-aacip-507-736m03zh49,101775,DUPLICATE
cpb-aacip-507-736m03zh49,101790,DUPLICATE
cpb-aacip-507-736m03zh49,101805,DUPLICATE
cpb-aacip-507-736m03zh49,101820,DUPLICATE
cpb-aacip-507-736m03zh49,101835,DUPLICATE
cpb-aacip-507-736m03zh49,101850,DUPLICATE
cpb-aacip-507-736m03zh49,101865,DUPLICATE
cpb-aacip-507-736m03zh49,101880,DUPLICATE
cpb-aacip-507-736m03zh49,101895,DUPLICATE
cpb-aacip-507-736m03zh49,102030,DUPLICATE
cpb-aacip-507-736m03zh49,102045,DUPLICATE
cpb-aacip-507-736m03zh49,102060,DUPLICATE
cpb-aacip-507-736m03zh49,102075,DUPLICATE
cpb-aacip-507-736m03zh49,102090,DUPLICATE
cpb-aacip-507-736m03zh49,102105,DUPLICATE
cpb-aacip-507-736m03zh49,103680,not K-V
cpb-aacip-507-736m03zh49,103695,DUPLICATE
cpb-aacip-507-736m03zh49,103710,DUPLICATE
cpb-aacip-507-736m03zh49,103725,DUPLICATE
cpb-aacip-507-736m03zh49,103740,DUPLICATE
cpb-aacip-507-736m03zh49,103755,no text in image
cpb-aacip-507-736m03zh49,105000,",Chief Washington Correspondent,JUDY WOODRUFF
,National Correspondent,CHARLAYNE HUNTER-GAULT"
cpb-aacip-507-736m03zh49,105015,DUPLICATE
cpb-aacip-507-736m03zh49,105030,",Correspondents,TOM BEARDEN
,Correspondents,ELIZABETH BRACKETT
,Correspondents,KWAME HOLMAN
,Correspondents,CHARLES KRAUSE
,Correspondents,ROGER MUDD"
cpb-aacip-507-736m03zh49,105045,DUPLICATE
cpb-aacip-507-736m03zh49,105060,",Managing Producers,SUSAN MILLS
,Managing Producers,PATTI PARSON
,Managing Producers,GREGG RAMSHAW
,Managing Producers,LEWIS  SILVERMAN"
cpb-aacip-507-736m03zh49,105075,DUPLICATE
cpb-aacip-507-736m03zh49,105090,",Senior Producers,JOHN DeNATALE
,Senior Producers,MICHAEL D. MOSETTIG
,Senior Producers,LINDA RICCI
,Senior Producers,PEGGY ROBINSON
,Senior Producers,MICHAEL SALTZ
,Senior Producers,JAMES A. TRENGROVE"
cpb-aacip-507-736m03zh49,105105,DUPLICATE
cpb-aacip-507-736m03zh49,105120,DUPLICATE
cpb-aacip-507-736m03zh49,105135,",News Editor,ANNETTE MILLER
,Assignment Editor,MARY JO BROOKS"
cpb-aacip-507-736m03zh49,105150,DUPLICATE
cpb-aacip-507-736m03zh49,105165,",Producers,CAROL BLAKESLEE-COLLIN
,Producers,ELIZABETH CALLAN
,Producers,RICK COHEN
,Producers,JACKIE FARMER
,Producers,JEFF SCOTT GOLDMAN"
cpb-aacip-507-736m03zh49,105180,DUPLICATE
cpb-aacip-507-736m03zh49,105195,",Producers,MONICA HOOSE
,Producers,MICHAEL JOSELOFF
,Producers,LEE KOROMVOKIS
,Producers,TIM SMITH
,Producers,TONY VAN WITSEN"
cpb-aacip-507-736m03zh49,105210,DUPLICATE
cpb-aacip-507-736m03zh49,105225,",Associate Producers,KENAN BLOCK
,Associate Producers,DEBRA BUTLER
,Associate Producers,JAMES GAFFEY
,Associate Producers,JULIE KLAPPER
,Associate Producers,LAURA LEVIN
,Associate Producers,ANTONY L. MAHN
,Associate Producers,KATHRYN OLSON
,Associate Producers,MERRILL SCHWERIN
,Associate Producers,BENEDICT H. THOMAS"
cpb-aacip-507-736m03zh49,105240,DUPLICATE
cpb-aacip-507-736m03zh49,105255,",Reporters,SUSAN ADAMS
,Reporters,SHANNON BRADLEY
,Reporters,JEFFREY BROWN
,Reporters,PAUL HECHINGER
,Reporters,SHEILA C. LUMMIS"
cpb-aacip-507-736m03zh49,105270,DUPLICATE
cpb-aacip-507-736m03zh49,105285,DUPLICATE
cpb-aacip-507-736m03zh49,105300,",Reporters,DAWN MENDEZ
,Reporters,CAROLYN McEWEN
,Reporters,PAUL C. NIELSEN
,Reporters,APRIL A. OLIVER
,Reporters,STUART SCHEAR
,Reporters,JUAN I. SENOR"
cpb-aacip-507-736m03zh49,105315,DUPLICATE
cpb-aacip-507-736m03zh49,105330,",Directed by,DAVID DEUTSCH"
cpb-aacip-507-736m03zh49,105345,DUPLICATE
cpb-aacip-507-736m03zh49,105360,DUPLICATE
cpb-aacip-507-736m03zh49,105375,",Production Managers,BRUCE KAUFMAN
,Production Managers,JAYE MORAN
,Production Coordinator,JUDY ARBOGAST
,Traffic Coordinator,MARGIE D. ATKINS"
cpb-aacip-507-736m03zh49,105390,DUPLICATE
cpb-aacip-507-736m03zh49,105405,DUPLICATE
cpb-aacip-507-736m03zh49,105420,",Executive Administrator,ELESSE BROWN
,Executive Assistant,MARIA T. BREWSTER
,Administrative Assistants,CAMILLE A. CRUSE
,Administrative Assistants,ROMA HARE
,Administrative Assistants,ELIZABETH HORNE
,Administrative Assistants,CAMILLE LAVEY"
cpb-aacip-507-736m03zh49,105435,DUPLICATE
cpb-aacip-507-736m03zh49,105450,DUPLICATE
cpb-aacip-507-736m03zh49,105465,",Production Assistants,PATTI BONNET
,Production Assistants,DEMETRIA GALLEGOS
,Production Assistants,RONDA LENNON
,Production Assistants,LISA POTTGER
,Production Assistants,BARBARA REISER
,Production Assistants,RENEE ROBERTS
,Production Assistants,BERETTA E. SMITH"
cpb-aacip-507-736m03zh49,105480,DUPLICATE
cpb-aacip-507-736m03zh49,105495,",Computer Systems Coordinator,TOM MOORE
,Editorial Assistant,NAOMI KARAM
,Production Secretaries,JO CAROL BECKER
,Production Secretaries,MARC A. THOMAS"
cpb-aacip-507-736m03zh49,105510,DUPLICATE
cpb-aacip-507-736m03zh49,105525,DUPLICATE
cpb-aacip-507-736m03zh49,105540,",Set Designer,ROBERT WIGHTMAN
,Music By,BERNARD HOFFER"
cpb-aacip-507-736m03zh49,105555,DUPLICATE
cpb-aacip-507-736m03zh49,105630,",Graphic Artists,JOANN M. FLAHERTY
,Graphic Artists,LESLIE SYKORA
,Washington Artist,KRISTEN BJAASTAD"
cpb-aacip-507-736m03zh49,105645,DUPLICATE
cpb-aacip-507-736m03zh49,105660,",Engineering Supervisors,DALE VENNES
,Engineering Supervisors,JAMES A. SCHNEIDER
,Lighting Directors,JOHN NOLAN
,Lighting Directors,HARRY BOTTORF"
cpb-aacip-507-736m03zh49,105675,DUPLICATE
cpb-aacip-507-736m03zh49,105690,DUPLICATE
cpb-aacip-507-736m03zh49,105705,DUPLICATE
cpb-aacip-507-736m03zh49,105720,",Associate Directors,EULOGIO ORTIZ, JR.
,Associate Directors,BRAD GARFIELD
,Technical Directors,RENE M. BUTLER
,Technical Directors,GREGORY L. KING"
cpb-aacip-507-736m03zh49,105735,DUPLICATE
cpb-aacip-507-736m03zh49,105750,DUPLICATE
cpb-aacip-507-736m03zh49,105765,",Video,RICHARD SIDLER
,Video,BARRY ALAN KESSLER
,Audio,PETER L. KARL
,Audio,EILEEN GRIFFIN"
cpb-aacip-507-736m03zh49,105780,DUPLICATE
cpb-aacip-507-736m03zh49,105795,DUPLICATE
cpb-aacip-507-736m03zh49,105810,DUPLICATE
cpb-aacip-507-736m03zh49,105825,",ENG Crews,FRANK BROWN
,ENG Crews,RUSSELL MARHULL
,ENG Crews,GARY ALLEN
,ENG Crews,CHARLES IDE
,ENG Crews,ED LEE
,ENG Crews,RIC NELSON
,ENG Crews,DAVID PICKERAL
,ENG Crews,STEVE LEDERER
,ENG Crews,BILL McMILLIN
,ENG Crews,JIM VAN VRANKEN"
cpb-aacip-507-736m03zh49,105840,DUPLICATE
cpb-aacip-507-736m03zh49,105855,DUPLICATE
cpb-aacip-507-736m03zh49,105870,DUPLICATE
cpb-aacip-507-736m03zh49,105885,",Studio Cameras,LEWIS ERSKINE
,Studio Cameras,RAND J. JOSEPH
,Studio Cameras,WILLIAM C. KOCKLER
,Studio Cameras,DOROTHY McGRATH
,Studio Cameras,JULIUS FAUNTLEROY
,Studio Cameras,JERRY GALLAGHER
,Studio Cameras,HUEY GORDON
,Studio Cameras,JOHN NASH"
cpb-aacip-507-736m03zh49,105900,DUPLICATE
cpb-aacip-507-736m03zh49,105915,DUPLICATE
cpb-aacip-507-736m03zh49,105930,DUPLICATE
cpb-aacip-507-736m03zh49,105945,DUPLICATE
cpb-aacip-507-736m03zh49,105960,",Videotape Editors,KIM DAVID FERGUSON
,Videotape Editors,RUTH POHL CHRISTOPHER
,Videotape Editors,CATHY CHRISTOVICH
,Videotape Editors,JOHN MORGAN
,Videotape Editors,DARWIN SILVER
,Videotape Editors,GLENN MOORE"
cpb-aacip-507-736m03zh49,105975,DUPLICATE
cpb-aacip-507-736m03zh49,105990,DUPLICATE
cpb-aacip-507-736m03zh49,106005,",Stage Managers,ROBERT EVANS
,Stage Managers,LORETTA  JONES
,Videotape,BARRIN BONET
,Videotape,NICHOLAS J.A. FRANKLYN
,Videotape,PHYLLIS DIGILIO
,Videotape,NORMAN CRALEY"
cpb-aacip-507-736m03zh49,106020,DUPLICATE
cpb-aacip-507-736m03zh49,106035,DUPLICATE
cpb-aacip-507-736m03zh49,106050,DUPLICATE
cpb-aacip-507-736m03zh49,106065,",Electronic Graphics,ANN C. PENNYPACKER
,Electronic Stills,CHARLENE D. SINGLETON"
cpb-aacip-507-736m03zh49,106110,DUPLICATE
cpb-aacip-507-736m03zh49,106125,DUPLICATE
cpb-aacip-507-736m03zh49,106140,DUPLICATE
cpb-aacip-507-736m03zh49,106155,DUPLICATE
cpb-aacip-507-736m03zh49,106170,",Executive Producer,LESTER M. CRYSTAL"
cpb-aacip-507-736m03zh49,106185,DUPLICATE
cpb-aacip-507-736m03zh49,106200,DUPLICATE
cpb-aacip-507-736m03zh49,106215,DUPLICATE
cpb-aacip-507-736m03zh49,106230,DUPLICATE
cpb-aacip-507-736m03zh49,106245,DUPLICATE
cpb-aacip-507-736m03zh49,106260,DUPLICATE
cpb-aacip-507-736m03zh49,106275,",A Production Of,WNET/WETA & MacNEIL/LEHRER PRODUCTIONS"
cpb-aacip-507-736m03zh49,106290,DUPLICATE
cpb-aacip-507-736m03zh49,106305,DUPLICATE
cpb-aacip-507-736m03zh49,106320,DUPLICATE
cpb-aacip-507-736m03zh49,106335,DUPLICATE
cpb-aacip-507-736m03zh49,106350,DUPLICATE
cpb-aacip-507-736m03zh49,106365,DUPLICATE
cpb-aacip-507-736m03zh49,4680,not K-V
cpb-aacip-507-736m03zh49,4695,DUPLICATE
cpb-aacip-507-736m03zh49,4710,DUPLICATE
cpb-aacip-507-736m03zh49,4725,DUPLICATE
cpb-aacip-507-736m03zh49,4740,DUPLICATE
cpb-aacip-507-736m03zh49,4755,DUPLICATE
cpb-aacip-507-736m03zh49,4770,DUPLICATE
cpb-aacip-507-736m03zh49,4785,no text in image
cpb-aacip-507-736m03zh49,50640,DUPLICATE
cpb-aacip-507-736m03zh49,50655,DUPLICATE
cpb-aacip-507-736m03zh49,50670,DUPLICATE
cpb-aacip-507-736m03zh49,50685,DUPLICATE
cpb-aacip-507-736m03zh49,50700,DUPLICATE
cpb-aacip-507-736m03zh49,50715,DUPLICATE
cpb-aacip-507-736m03zh49,50910,DUPLICATE
cpb-aacip-507-736m03zh49,50925,DUPLICATE
cpb-aacip-507-736m03zh49,50940,DUPLICATE
cpb-aacip-507-736m03zh49,50955,DUPLICATE
cpb-aacip-507-736m03zh49,50970,DUPLICATE
cpb-aacip-507-736m03zh49,50985,DUPLICATE
